DateTime,Battery Voltage  (v) ,Relative Humidity  (%) ,Solar Radiation  (W/m2) ,Temperature  (deg F) ,Wind Direction  (deg.) ,Wind Speed Average  (mph) ,Wind Speed Maximum  (mph) ,Wind Speed Minimum  (mph) 
2022-05-17 19:00:00,13.96,88.6,62.46,31.08,178.5,8.61,12.0,4.942
2022-05-17 20:00:00,13.67,95.1,2.17,29.05,175.9,10.27,14.83,5.648
2022-05-17 21:00:00,13.42,93.1,0.0,28.81,177.0,12.39,17.65,8.47
2022-05-17 22:00:00,13.22,92.2,0.0,29.26,178.2,13.52,17.65,9.88
2022-05-17 23:00:00,13.05,79.38,0.0,30.97,185.3,13.98,19.06,8.47
2022-05-18 00:00:00,12.91,73.07,0.0,30.9,180.7,12.29,19.77,6.354
2022-05-18 01:00:00,12.82,61.05,0.0,32.88,141.7,9.42,22.59,2.118
2022-05-18 02:00:00,12.77,78.59,0.0,30.19,159.6,10.64,18.36,2.824
2022-05-18 03:00:00,12.73,96.3,0.0,29.02,50.04,7.99,26.83,1.412
2022-05-18 04:00:00,12.7,99.8,0.0,34.5,188.6,13.42,28.95,3.53
2022-05-18 05:00:00,12.66,99.6,7.109,35.25,201.1,11.45,40.24,3.53
2022-05-18 06:00:00,12.64,98.3,48.16,33.91,235.6,10.6,23.3,4.236
2022-05-18 07:00:00,12.73,92.3,116.9,33.99,274.8,14.82,36.71,5.648
2022-05-18 08:00:00,13.09,91.0,312.9,33.92,269.8,16.11,51.54,6.354
2022-05-18 09:00:00,14.63,66.12,764.0,35.81,263.6,21.65,46.6,8.47
2022-05-18 10:00:00,14.71,37.99,973.0,36.17,242.9,17.09,33.18,6.354
2022-05-18 11:00:00,14.66,58.98,936.0,35.58,242.8,15.24,32.48,7.06
2022-05-18 12:00:00,14.32,59.13,1096.0,34.65,267.1,16.23,33.89,6.354
2022-05-18 13:00:00,14.32,64.42,1088.0,33.14,287.3,17.45,39.54,7.06
2022-05-18 14:00:00,14.3,81.3,966.0,31.68,301.7,14.26,38.83,5.648
2022-05-18 15:00:00,14.3,89.1,656.6,29.27,292.2,15.06,32.48,5.648
2022-05-18 16:00:00,14.36,86.9,535.6,28.95,322.7,11.07,31.06,3.53
2022-05-18 17:00:00,14.41,90.6,285.4,28.13,317.8,11.32,26.83,2.824
2022-05-18 18:00:00,14.28,90.0,102.5,24.71,315.9,14.87,31.77,4.942
2022-05-18 19:00:00,13.87,96.6,39.49,24.11,301.4,16.19,37.42,4.236
2022-05-18 20:00:00,13.63,94.9,2.57,22.45,338.2,12.85,32.48,4.236
2022-05-18 21:00:00,13.4,87.7,0.0,22.71,297.8,15.86,36.01,4.942
2022-05-18 22:00:00,13.2,83.6,0.0,22.07,290.9,15.14,31.77,4.942
2022-05-18 23:00:00,13.02,94.6,0.0,19.85,345.6,11.58,22.59,4.942
2022-05-19 00:00:00,12.89,96.3,0.0,19.09,310.9,14.86,33.89,4.942
2022-05-19 01:00:00,12.81,96.5,0.0,19.62,348.9,12.08,26.12,3.53
2022-05-19 02:00:00,12.76,94.9,0.0,19.56,326.8,14.3,36.71,4.236
2022-05-19 03:00:00,12.72,96.8,0.0,19.25,319.6,13.15,26.83,3.53
2022-05-19 04:00:00,12.68,96.8,0.0,19.45,338.1,11.93,26.12,4.236
2022-05-19 05:00:00,12.65,96.8,16.28,19.57,348.1,11.37,21.89,4.942
2022-05-19 06:00:00,12.74,96.1,134.4,19.58,331.1,11.6,22.59,4.942
2022-05-19 07:00:00,12.95,95.8,277.0,20.57,337.6,13.96,26.83,5.648
2022-05-19 08:00:00,13.31,96.6,296.2,23.03,353.8,13.99,34.59,4.942
2022-05-19 09:00:00,14.69,97.4,655.4,28.52,357.4,13.0,27.53,5.648
2022-05-19 10:00:00,14.87,99.3,814.0,31.18,341.3,10.65,21.18,4.942
2022-05-19 11:00:00,14.75,100.0,936.0,31.62,346.8,11.89,22.59,5.648
2022-05-19 12:00:00,14.4,98.8,1058.0,32.61,338.3,13.41,23.3,6.354
2022-05-19 13:00:00,14.37,89.4,1167.0,31.02,327.7,15.27,27.53,6.354
2022-05-19 14:00:00,14.36,91.7,766.5,32.7,336.2,13.76,26.12,7.06
2022-05-19 15:00:00,14.38,98.4,437.1,28.15,338.2,13.28,24.0,7.06
2022-05-19 16:00:00,14.4,98.9,385.5,27.73,338.5,16.45,25.42,9.18
2022-05-19 17:00:00,14.21,98.9,210.4,25.26,332.1,15.97,26.83,9.88
2022-05-19 18:00:00,14.06,97.6,207.7,24.16,337.2,18.19,29.65,11.3
2022-05-19 19:00:00,13.79,97.6,30.69,22.46,332.7,17.08,29.65,10.59
2022-05-19 20:00:00,13.55,97.8,2.312,22.3,334.9,19.57,31.06,12.0
2022-05-19 21:00:00,13.33,97.6,0.0,21.02,338.0,19.68,38.12,13.41
2022-05-19 22:00:00,13.14,97.2,0.0,20.3,340.1,19.03,30.36,12.0
2022-05-19 23:00:00,12.98,97.4,0.0,20.86,339.9,19.28,28.95,12.0
2022-05-20 00:00:00,12.86,97.5,0.0,20.87,358.4,19.03,28.95,12.0
2022-05-20 01:00:00,12.79,97.7,0.0,21.7,0.4,15.97,26.12,8.47
2022-05-20 02:00:00,12.74,97.3,0.0,21.07,352.7,13.05,20.47,7.06
2022-05-20 03:00:00,12.7,97.5,0.0,21.12,355.8,15.18,26.83,9.88
2022-05-20 04:00:00,12.67,97.7,0.0,21.45,4.326,14.72,21.18,9.88
2022-05-20 05:00:00,12.64,98.1,14.62,22.68,2.417,14.45,24.0,9.18
2022-05-20 06:00:00,12.64,98.4,79.42,24.05,5.382,13.21,19.06,9.18
2022-05-20 07:00:00,12.74,98.5,247.3,26.61,10.11,11.12,15.53,7.06
2022-05-20 08:00:00,13.47,99.2,443.0,30.28,10.23,11.07,14.83,4.942
2022-05-20 09:00:00,14.82,86.8,503.3,34.04,347.7,5.954,11.3,2.824
2022-05-20 10:00:00,14.8,78.57,888.0,37.34,355.8,3.683,8.47,0.0
2022-05-20 11:00:00,14.67,71.2,916.0,39.14,35.58,3.179,6.354,0.0
2022-05-20 12:00:00,14.36,83.1,655.0,35.09,24.33,4.917,9.18,1.412
2022-05-20 13:00:00,14.34,71.15,1102.0,39.8,22.55,6.882,10.59,4.236
2022-05-20 14:00:00,14.3,67.45,1101.0,39.7,349.1,7.478,12.0,4.236
2022-05-20 15:00:00,14.29,69.87,827.0,38.0,342.1,8.77,19.77,4.236
2022-05-20 16:00:00,14.29,69.2,450.0,37.2,0.009,11.46,21.89,4.236
2022-05-20 17:00:00,14.31,79.26,474.7,33.52,343.7,8.93,19.77,4.236
2022-05-20 18:00:00,14.2,92.1,140.7,29.07,353.3,13.19,22.59,7.766
2022-05-20 19:00:00,13.9,91.4,33.74,28.25,0.003,12.14,24.71,4.942
2022-05-20 20:00:00,13.64,93.4,2.569,26.79,357.9,11.08,19.77,6.354
2022-05-20 21:00:00,13.41,96.4,0.0,25.77,4.902,11.77,21.18,5.648
2022-05-20 22:00:00,13.2,87.2,0.0,25.09,356.4,13.11,20.47,7.06
2022-05-20 23:00:00,13.03,96.9,0.0,24.83,1.213,12.62,20.47,5.648
2022-05-21 00:00:00,12.9,100.0,0.0,24.48,3.29,11.09,17.65,4.942
2022-05-21 01:00:00,12.81,84.8,0.0,25.67,0.24,7.054,10.59,1.412
2022-05-21 02:00:00,12.76,100.0,0.0,24.24,358.9,7.513,11.3,0.706
2022-05-21 03:00:00,12.72,100.0,0.0,25.33,10.99,10.81,14.12,6.354
2022-05-21 04:00:00,12.69,99.8,0.0,24.92,16.25,9.13,12.71,4.942
2022-05-21 05:00:00,12.66,78.15,55.99,28.07,216.2,4.16,9.18,0.0
2022-05-21 06:00:00,12.7,74.3,205.6,29.19,324.9,4.375,7.766,0.0
2022-05-21 07:00:00,12.84,62.72,413.2,34.08,301.4,1.357,4.236,0.0
2022-05-21 08:00:00,13.2,68.28,719.1,34.55,173.5,2.449,4.942,0.0
2022-05-21 09:00:00,14.1,75.93,225.8,34.16,12.5,1.598,4.942,0.0
2022-05-21 10:00:00,14.6,64.03,500.9,36.62,354.5,1.473,4.942,0.0
2022-05-21 11:00:00,14.77,67.36,402.5,36.35,304.4,1.736,4.236,0.0
2022-05-21 12:00:00,14.67,50.05,911.0,44.33,330.9,2.932,7.766,0.0
2022-05-21 13:00:00,14.25,42.51,1482.0,51.42,333.8,3.61,6.354,1.412
2022-05-21 14:00:00,14.16,75.1,331.2,37.8,346.1,6.458,16.94,2.824
2022-05-21 15:00:00,14.25,81.1,357.0,36.19,5.654,4.875,16.94,0.0
2022-05-21 16:00:00,14.33,92.8,302.0,32.98,114.1,2.606,7.06,0.0
2022-05-21 17:00:00,14.24,97.5,154.3,31.01,22.08,9.46,18.36,3.53
2022-05-21 18:00:00,14.21,82.4,364.9,36.65,7.146,7.75,14.83,3.53
2022-05-21 19:00:00,13.94,77.26,108.2,34.11,13.09,4.354,8.47,0.0
2022-05-21 20:00:00,13.67,88.1,3.369,30.02,188.8,3.093,6.354,0.0
2022-05-21 21:00:00,13.43,78.28,0.0,30.3,174.2,4.96,8.47,0.0
2022-05-21 22:00:00,13.22,81.9,0.0,29.72,62.18,0.441,3.53,0.0
2022-05-21 23:00:00,13.05,83.6,0.0,29.51,173.3,5.764,9.18,1.412
2022-05-22 00:00:00,12.91,83.6,0.0,29.59,180.8,6.925,9.18,3.53
2022-05-22 01:00:00,12.82,73.23,0.0,29.98,213.0,3.881,7.766,0.0
2022-05-22 02:00:00,12.76,75.93,0.0,28.94,1.279,5.554,9.18,2.118
2022-05-22 03:00:00,12.72,77.37,0.0,28.62,4.247,7.601,10.59,3.53
2022-05-22 04:00:00,12.69,77.33,0.0,28.12,349.6,7.08,10.59,4.236
2022-05-22 05:00:00,12.66,70.33,53.14,30.58,5.353,7.06,12.0,3.53
2022-05-22 06:00:00,12.69,59.57,204.4,35.65,0.174,4.795,6.354,2.824
2022-05-22 07:00:00,12.84,61.16,410.6,35.13,160.9,4.091,8.47,0.0
2022-05-22 08:00:00,13.18,60.19,625.0,37.32,177.2,7.305,10.59,4.236
2022-05-22 09:00:00,13.99,55.99,813.0,39.23,174.7,8.24,12.71,4.942
2022-05-22 10:00:00,14.72,48.56,971.0,41.73,176.5,7.539,12.71,2.824
2022-05-22 11:00:00,14.68,47.22,1092.0,43.43,173.3,6.127,12.0,1.412
2022-05-22 12:00:00,14.36,46.77,1161.0,44.16,185.0,7.472,12.71,2.824
2022-05-22 13:00:00,14.22,46.68,1077.0,44.3,180.6,8.75,16.24,4.236
2022-05-22 14:00:00,14.19,38.74,908.0,48.47,208.6,5.499,14.12,0.0
2022-05-22 15:00:00,14.15,45.73,508.0,48.4,340.4,3.22,6.354,0.0
2022-05-22 16:00:00,14.15,59.88,708.0,46.23,344.6,4.528,10.59,0.0
2022-05-22 17:00:00,14.16,82.9,114.7,38.72,1.587,7.017,14.12,2.118
2022-05-22 18:00:00,14.21,79.67,176.4,40.1,11.32,7.684,12.71,4.236
2022-05-22 19:00:00,13.93,89.1,73.66,36.97,352.1,4.809,8.47,2.118
2022-05-22 20:00:00,13.68,97.4,2.569,34.43,359.9,6.581,10.59,4.236
2022-05-22 21:00:00,13.44,100.0,0.0,33.57,21.25,7.725,11.3,4.236
2022-05-22 22:00:00,13.23,96.0,0.0,34.18,11.88,5.824,8.47,2.824
2022-05-22 23:00:00,13.06,98.4,0.0,33.75,23.98,5.701,8.47,2.118
2022-05-23 00:00:00,12.91,92.3,0.0,34.32,43.29,0.598,4.236,0.0
2022-05-23 01:00:00,12.82,91.6,0.0,34.64,348.6,0.41,2.118,0.0
2022-05-23 02:00:00,12.76,97.5,0.0,32.78,14.53,4.509,11.3,0.0
2022-05-23 03:00:00,12.72,100.0,0.0,31.33,359.8,7.986,12.71,4.942
2022-05-23 04:00:00,12.68,100.0,0.0,31.45,200.9,3.601,7.766,0.706
2022-05-23 05:00:00,12.65,94.5,19.01,31.31,327.5,5.113,14.83,0.0
2022-05-23 06:00:00,12.65,76.53,72.71,32.75,293.3,7.833,16.94,2.824
2022-05-23 07:00:00,12.75,90.6,172.5,32.59,8.42,6.064,17.65,1.412
2022-05-23 08:00:00,13.02,75.12,259.9,36.46,291.5,2.122,9.18,0.0
2022-05-23 09:00:00,13.5,76.72,264.3,38.51,6.942,2.851,8.47,0.0
2022-05-23 10:00:00,14.67,63.91,927.0,43.58,318.5,3.936,12.0,0.0
2022-05-23 11:00:00,14.61,59.81,1058.0,44.56,341.6,5.43,10.59,2.824
2022-05-23 12:00:00,14.4,67.84,1199.0,41.88,323.4,5.797,15.53,2.118
2022-05-23 13:00:00,14.14,63.92,1159.0,42.04,316.0,9.23,16.24,2.824
2022-05-23 14:00:00,14.12,58.84,956.0,45.17,327.5,9.31,16.24,3.53
2022-05-23 15:00:00,14.13,70.23,445.6,40.45,342.7,9.61,17.65,4.942
2022-05-23 16:00:00,14.2,81.3,237.0,36.47,340.1,11.15,26.12,4.236
2022-05-23 17:00:00,14.29,84.9,153.0,35.11,337.1,11.59,19.06,5.648
2022-05-23 18:00:00,14.07,89.3,75.83,34.01,337.0,11.74,20.47,7.06
2022-05-23 19:00:00,13.8,94.1,26.09,32.82,332.7,11.86,20.47,5.648
2022-05-23 20:00:00,13.56,98.8,2.455,32.17,329.4,14.72,29.65,7.06
2022-05-23 21:00:00,13.33,100.0,0.0,31.28,329.1,15.37,28.95,7.766
2022-05-23 22:00:00,13.14,100.0,0.0,31.26,342.8,11.55,21.18,7.06
2022-05-23 23:00:00,12.98,100.0,0.0,30.28,346.5,12.19,20.47,7.06
2022-05-24 00:00:00,12.86,94.2,0.0,29.92,338.2,11.41,17.65,6.354
2022-05-24 01:00:00,12.78,98.0,0.0,29.17,7.106,6.674,12.71,3.53
2022-05-24 02:00:00,12.73,100.0,0.0,29.3,12.53,2.332,7.06,0.0
2022-05-24 03:00:00,12.69,97.9,0.0,28.58,12.53,3.289,7.766,0.0
2022-05-24 04:00:00,12.66,83.2,0.0,29.79,12.52,6.119,10.59,2.824
2022-05-24 05:00:00,12.63,64.76,31.58,31.8,19.59,6.989,12.0,2.118
2022-05-24 06:00:00,12.64,44.64,109.2,33.3,18.82,11.08,16.24,4.942
2022-05-24 07:00:00,12.83,26.79,256.8,37.07,216.8,6.481,11.3,1.412
2022-05-24 08:00:00,13.34,46.94,486.5,41.8,192.0,4.395,9.18,0.706
2022-05-24 09:00:00,14.29,41.3,627.1,40.54,178.8,6.085,11.3,1.412
2022-05-24 10:00:00,14.64,45.0,754.3,45.8,147.8,3.583,9.88,0.0
2022-05-24 11:00:00,14.57,57.83,727.6,44.12,45.34,3.724,7.06,0.706
2022-05-24 12:00:00,14.22,54.26,597.7,41.53,148.2,4.048,9.18,0.706
2022-05-24 13:00:00,14.17,46.65,819.0,43.36,161.8,6.342,12.71,2.118
2022-05-24 14:00:00,14.15,48.74,434.4,42.13,161.4,5.86,12.0,2.118
2022-05-24 15:00:00,14.2,86.6,147.9,34.29,166.8,7.664,13.41,3.53
2022-05-24 16:00:00,14.29,98.3,132.7,33.18,172.1,5.805,11.3,1.412
2022-05-24 17:00:00,13.98,98.5,120.5,32.96,96.9,1.814,4.942,0.0
2022-05-24 18:00:00,14.0,100.0,82.2,33.42,190.5,4.715,7.766,1.412
2022-05-24 19:00:00,13.76,100.0,24.01,32.56,294.0,4.173,10.59,0.0
2022-05-24 20:00:00,13.53,100.0,2.569,33.58,232.2,7.752,18.36,1.412
2022-05-24 21:00:00,13.31,100.0,0.0,34.5,196.8,5.12,12.0,0.0
2022-05-24 22:00:00,13.12,100.0,0.0,34.98,156.3,4.889,12.0,0.0
2022-05-24 23:00:00,12.96,100.0,0.0,33.34,146.1,5.164,9.88,0.706
2022-05-25 00:00:00,12.85,100.0,0.0,34.65,93.4,4.611,12.0,0.706
2022-05-25 01:00:00,12.78,100.0,0.0,34.4,74.25,4.756,10.59,0.0
2022-05-25 02:00:00,12.73,100.0,0.0,35.49,349.1,6.411,13.41,1.412
2022-05-25 03:00:00,12.69,100.0,0.0,35.06,347.1,8.12,21.89,1.412
2022-05-25 04:00:00,12.66,100.0,0.0,35.09,309.8,8.28,24.0,0.706
2022-05-25 05:00:00,12.62,83.4,12.59,34.62,295.1,8.5,26.83,2.824
2022-05-25 06:00:00,12.62,99.9,39.97,34.39,186.2,6.113,15.53,1.412
2022-05-25 07:00:00,12.69,87.5,97.5,34.3,3.787,6.089,14.12,2.118
2022-05-25 08:00:00,12.83,96.2,140.5,34.4,26.85,6.176,14.83,0.0
2022-05-25 09:00:00,13.08,98.9,274.7,35.09,169.4,3.973,14.12,0.0
2022-05-25 10:00:00,14.04,93.7,367.5,37.63,181.1,6.221,13.41,0.0
2022-05-25 11:00:00,14.66,78.26,531.8,40.97,29.79,1.865,6.354,0.0
2022-05-25 12:00:00,14.61,67.48,1307.0,45.99,159.8,1.941,5.648,0.0
2022-05-25 13:00:00,14.29,63.28,492.4,45.65,181.7,1.655,6.354,0.0
2022-05-25 14:00:00,14.14,62.78,467.3,45.55,21.83,2.391,6.354,0.0
2022-05-25 15:00:00,14.15,59.39,424.9,45.85,346.3,3.595,9.18,0.0
2022-05-25 16:00:00,14.16,58.95,465.8,43.95,351.7,3.705,12.0,0.0
2022-05-25 17:00:00,14.18,64.63,136.6,42.75,10.61,1.669,4.942,0.0
2022-05-25 18:00:00,14.08,73.41,217.8,40.97,321.7,4.348,7.766,0.706
2022-05-25 19:00:00,13.86,84.9,70.03,38.11,14.46,1.616,6.354,0.0
2022-05-25 20:00:00,13.65,92.6,2.569,36.01,137.0,2.514,4.942,0.0
2022-05-25 21:00:00,13.4,99.9,0.0,35.25,183.8,9.37,14.12,2.824
2022-05-25 22:00:00,13.2,70.81,0.0,37.05,176.7,8.11,13.41,2.118
2022-05-25 23:00:00,13.03,53.22,0.0,38.41,117.5,2.465,8.47,0.0
2022-05-26 00:00:00,12.89,60.95,0.0,35.77,59.52,4.891,10.59,0.0
2022-05-26 01:00:00,12.81,52.04,0.0,37.3,37.47,3.469,11.3,0.0
2022-05-26 02:00:00,12.75,46.25,0.0,37.47,29.03,3.444,9.88,0.0
2022-05-26 03:00:00,12.71,55.82,0.0,36.91,36.46,5.654,12.0,0.706
2022-05-26 04:00:00,12.67,51.7,0.0,39.69,197.0,5.636,11.3,0.706
2022-05-26 05:00:00,12.64,59.03,38.13,43.24,312.1,6.668,15.53,1.412
2022-05-26 06:00:00,12.67,60.18,63.07,43.2,323.0,10.93,23.3,4.942
2022-05-26 07:00:00,12.81,71.28,202.7,41.18,306.0,8.66,20.47,2.824
2022-05-26 08:00:00,13.17,76.28,204.5,40.47,191.0,2.23,8.47,0.0
2022-05-26 09:00:00,13.58,86.6,162.5,38.82,150.2,1.659,6.354,0.0
2022-05-26 10:00:00,13.81,94.4,155.0,38.44,140.6,2.391,7.766,0.0
2022-05-26 11:00:00,14.62,86.5,408.1,41.15,165.8,6.244,11.3,2.118
2022-05-26 12:00:00,14.63,83.5,343.6,42.7,135.8,3.908,9.18,0.0
2022-05-26 13:00:00,14.4,87.4,307.7,42.25,122.8,3.691,9.18,0.0
2022-05-26 14:00:00,14.23,91.0,237.0,40.83,20.18,5.375,13.41,0.0
2022-05-26 15:00:00,14.24,98.7,201.0,39.53,28.55,10.72,16.94,4.236
2022-05-26 16:00:00,14.24,95.9,172.9,39.39,23.38,8.85,21.89,1.412
2022-05-26 17:00:00,14.05,99.8,89.1,37.83,35.13,11.82,21.18,2.118
2022-05-26 18:00:00,13.83,100.0,35.64,36.99,22.84,12.52,26.83,3.53
2022-05-26 19:00:00,13.62,100.0,19.58,36.48,14.84,14.42,24.71,4.942
2022-05-26 20:00:00,13.39,100.0,2.055,36.04,27.12,15.14,26.83,6.354
2022-05-26 21:00:00,13.18,100.0,0.0,35.82,33.49,9.51,15.53,2.824
2022-05-26 22:00:00,13.01,100.0,0.0,35.62,55.39,6.952,15.53,0.0
2022-05-26 23:00:00,12.88,100.0,0.0,36.38,108.6,6.511,16.94,1.412
2022-05-27 00:00:00,12.8,100.0,0.0,36.0,36.11,6.889,21.89,0.706
2022-05-27 01:00:00,12.74,100.0,0.0,35.31,23.37,13.05,21.89,5.648
2022-05-27 02:00:00,12.7,100.0,0.0,35.22,43.06,10.0,24.0,2.118
2022-05-27 03:00:00,12.66,99.8,0.0,35.08,34.14,9.56,24.0,1.412
2022-05-27 04:00:00,12.63,98.0,0.0,35.5,22.71,13.74,25.42,2.824
2022-05-27 05:00:00,12.61,100.0,9.33,34.48,43.13,9.17,19.06,1.412
2022-05-27 06:00:00,12.63,100.0,40.59,33.87,30.43,13.77,24.0,3.53
2022-05-27 07:00:00,12.73,100.0,141.0,33.2,28.2,12.13,26.12,3.53
2022-05-27 08:00:00,12.94,100.0,194.0,34.02,24.08,8.29,14.83,1.412
2022-05-27 09:00:00,13.54,93.1,266.0,35.34,0.554,3.92,8.47,0.0
2022-05-27 10:00:00,14.29,87.5,523.4,37.37,30.92,4.75,10.59,0.0
2022-05-27 11:00:00,14.71,85.0,517.7,38.14,24.46,2.999,10.59,0.0
2022-05-27 12:00:00,14.69,92.6,381.8,33.52,22.14,4.112,9.88,0.0
2022-05-27 13:00:00,14.33,91.3,261.0,34.18,45.25,5.783,14.83,1.412
2022-05-27 14:00:00,14.33,89.4,270.1,34.8,55.88,4.036,13.41,0.0
2022-05-27 15:00:00,14.32,79.26,360.0,37.65,350.6,2.253,7.06,0.0
2022-05-27 16:00:00,14.29,91.3,381.2,33.4,354.4,4.412,9.18,1.412
2022-05-27 17:00:00,14.29,81.3,398.5,36.29,342.2,3.93,9.18,1.412
2022-05-27 18:00:00,14.17,92.1,162.6,29.99,307.0,12.2,23.3,4.236
2022-05-27 19:00:00,13.94,99.7,99.2,29.61,26.27,4.765,12.71,1.412
2022-05-27 20:00:00,13.75,100.0,2.969,28.83,23.98,4.748,12.0,0.706
2022-05-27 21:00:00,13.49,100.0,0.0,28.63,340.4,2.918,14.83,0.0
2022-05-27 22:00:00,13.28,100.0,0.0,28.52,132.0,0.973,6.354,0.0
2022-05-27 23:00:00,13.09,100.0,0.0,28.13,21.52,2.398,5.648,0.0
2022-05-28 00:00:00,12.94,100.0,0.0,28.05,47.25,1.035,3.53,0.0
2022-05-28 01:00:00,12.84,100.0,0.0,27.32,54.29,1.094,5.648,0.0
2022-05-28 02:00:00,12.77,100.0,0.0,26.89,163.7,3.581,7.766,0.0
2022-05-28 03:00:00,12.73,99.5,0.0,26.81,320.9,2.82,7.766,0.0
2022-05-28 04:00:00,12.69,98.1,0.0,26.91,304.2,0.333,2.824,0.0
2022-05-28 05:00:00,12.66,95.1,31.83,27.73,251.7,0.867,3.53,0.0
2022-05-28 06:00:00,12.67,96.5,72.23,27.63,182.4,4.544,6.354,1.412
2022-05-28 07:00:00,12.94,90.9,228.4,30.18,135.3,2.14,4.942,0.0
2022-05-28 08:00:00,13.53,95.4,350.2,30.58,176.8,3.312,12.0,0.0
2022-05-28 09:00:00,14.82,96.9,446.2,31.15,178.3,10.97,15.53,7.06
2022-05-28 10:00:00,14.79,94.2,432.6,32.46,176.6,9.47,13.41,4.942
2022-05-28 11:00:00,14.62,95.5,539.1,32.89,179.4,8.27,13.41,4.236
2022-05-28 12:00:00,14.35,94.2,478.7,33.85,181.0,7.495,14.12,3.53
2022-05-28 13:00:00,14.31,90.7,576.2,35.98,176.4,4.665,10.59,2.118
2022-05-28 14:00:00,14.29,94.2,426.0,35.01,175.4,7.082,12.0,2.824
2022-05-28 15:00:00,14.3,93.4,377.2,34.98,170.2,8.4,14.83,3.53
2022-05-28 16:00:00,14.33,97.2,157.5,33.36,169.5,6.468,11.3,2.824
2022-05-28 17:00:00,14.33,99.1,154.0,33.12,173.0,6.109,9.88,3.53
2022-05-28 18:00:00,14.14,98.5,87.8,33.03,180.5,3.157,8.47,0.0
2022-05-28 19:00:00,13.83,100.0,17.5,32.09,160.7,2.155,9.88,0.0
2022-05-28 20:00:00,13.57,100.0,2.569,32.33,355.5,1.938,5.648,0.0
2022-05-28 21:00:00,13.34,100.0,0.0,32.19,0.071,2.534,4.236,1.412
2022-05-28 22:00:00,13.15,100.0,0.0,31.97,3.778,2.098,4.236,0.706
2022-05-28 23:00:00,12.98,100.0,0.0,31.6,355.4,3.51,6.354,1.412
2022-05-29 00:00:00,12.87,100.0,0.0,31.07,351.6,4.701,7.766,2.824
2022-05-29 01:00:00,12.79,100.0,0.0,30.49,341.3,5.719,9.18,2.824
2022-05-29 02:00:00,12.74,100.0,0.0,29.84,331.0,5.468,8.47,2.824
2022-05-29 03:00:00,12.7,100.0,0.0,28.62,344.2,8.42,12.0,4.942
2022-05-29 04:00:00,12.67,100.0,0.0,28.07,345.7,8.78,12.0,4.942
2022-05-29 05:00:00,12.63,100.0,18.27,27.96,341.7,8.72,13.41,5.648
2022-05-29 06:00:00,12.62,100.0,72.34,28.15,340.7,8.59,12.71,4.942
2022-05-29 07:00:00,12.66,100.0,132.6,28.89,336.3,8.72,14.12,5.648
2022-05-29 08:00:00,12.72,100.0,175.7,29.36,329.1,9.08,12.71,6.354
2022-05-29 09:00:00,12.77,100.0,198.8,29.52,334.0,8.07,12.71,4.942
2022-05-29 10:00:00,14.15,100.0,434.2,32.12,339.1,9.63,21.18,3.53
2022-05-29 11:00:00,14.75,95.4,520.1,32.55,328.7,9.8,17.65,4.236
2022-05-29 12:00:00,14.7,89.6,736.8,34.92,337.3,10.65,19.77,4.942
2022-05-29 13:00:00,14.26,84.4,962.0,35.56,342.7,9.27,17.65,3.53
2022-05-29 14:00:00,14.24,81.3,837.0,35.89,351.7,9.38,16.24,4.942
2022-05-29 15:00:00,14.23,78.36,864.0,35.79,337.9,11.67,21.18,5.648
2022-05-29 16:00:00,14.22,82.4,594.7,33.08,340.4,9.65,21.18,3.53
2022-05-29 17:00:00,14.26,80.1,516.0,32.54,338.4,8.91,19.06,2.824
2022-05-29 18:00:00,14.3,88.5,187.7,30.31,1.214,8.31,17.65,2.118
2022-05-29 19:00:00,13.95,93.9,79.56,26.79,355.1,7.331,16.94,2.118
2022-05-29 20:00:00,13.71,97.1,5.481,26.1,357.3,6.581,16.94,2.118
2022-05-29 21:00:00,13.45,97.4,0.0,24.04,302.8,6.268,12.71,2.118
2022-05-29 22:00:00,13.24,95.9,0.0,23.83,326.0,4.24,8.47,0.706
2022-05-29 23:00:00,13.06,97.4,0.0,22.92,337.2,5.791,11.3,1.412
2022-05-30 00:00:00,12.92,87.5,0.0,23.43,331.2,10.3,21.89,3.53
2022-05-30 01:00:00,12.82,90.4,0.0,23.38,335.3,8.42,16.94,4.236
2022-05-30 02:00:00,12.76,85.1,0.0,23.97,316.2,9.71,16.94,4.236
2022-05-30 03:00:00,12.72,97.6,0.0,22.8,359.3,8.07,14.83,3.53
2022-05-30 04:00:00,12.68,84.7,0.0,24.04,332.0,8.68,19.06,4.236
2022-05-30 05:00:00,12.65,85.1,25.73,24.29,340.7,7.172,14.12,4.236
2022-05-30 06:00:00,12.69,79.72,112.2,26.33,321.8,7.774,12.71,4.236
2022-05-30 07:00:00,12.88,83.3,285.5,28.86,338.2,6.854,13.41,3.53
2022-05-30 08:00:00,13.64,78.71,448.0,33.23,356.7,6.603,12.0,2.118
2022-05-30 09:00:00,14.7,70.18,669.7,36.9,355.0,6.668,9.18,4.236
2022-05-30 10:00:00,14.64,80.2,479.1,34.29,344.1,7.299,10.59,4.236
2022-05-30 11:00:00,14.53,80.2,531.5,36.35,11.91,7.984,14.83,2.824
2022-05-30 12:00:00,14.22,76.14,903.0,38.58,359.6,4.995,9.18,2.824
2022-05-30 13:00:00,14.14,89.5,560.6,34.52,18.83,6.701,10.59,2.824
2022-05-30 14:00:00,14.15,88.0,744.3,36.07,29.3,7.795,10.59,4.236
