"Date/Time (PST)","Battery Voltage  (v) ","Relative Humidity  (%) ","Temperature  (deg F) ","Wind Direction  (deg.) ","Wind Speed Average  (mph) ","Wind Speed Maximum  (mph) ","Wind Speed Minimum  (mph) "
"2023-03-29 21:00:00",13.57,97.9,23.28,280,18.81,24,15.53
"2023-03-29 20:00:00",13.61,98,23.62,282.4,16.79,19.77,14.12
"2023-03-29 19:00:00",13.63,97.7,23.39,283.5,12.49,16.24,5.648
"2023-03-29 18:00:00",13.69,98,25.44,293.5,8.95,12,4.942
"2023-03-29 17:00:00",13.74,98.4,25.8,284.8,6.852,11.3,2.118
"2023-03-29 16:00:00",13.77,98.5,28.34,320.1,1.957,6.354,0
"2023-03-29 15:00:00",13.78,99.4,31.61,65.56,1.708,5.648,0
"2023-03-29 14:00:00",13.75,98.9,30.56,77.2,6.172,13.41,2.824
"2023-03-29 13:00:00",13.76,98.9,29.71,87,10.16,17.65,5.648
"2023-03-29 12:00:00",13.82,98.9,29.73,89.4,9.16,16.94,4.236
"2023-03-29 11:00:00",13.89,98.3,26.89,88.3,13.22,23.3,7.06
"2023-03-29 10:00:00",13.95,97.9,25.86,70.36,18.13,31.77,8.47
"2023-03-29 09:00:00",14.02,97.3,23.06,80.9,19.55,37.42,8.47
"2023-03-29 08:00:00",14.08,97.3,21.83,73.62,24.52,38.12,7.766
"2023-03-29 07:00:00",14.09,97.1,20.98,69.09,23.21,40.24,9.18
"2023-03-29 06:00:00",14.1,97,20.8,68.79,20.14,36.01,8.47
"2023-03-29 05:00:00",14.11,97.3,21.37,70.15,24.93,45.89,8.47
"2023-03-29 04:00:00",14.12,97.4,21.53,72.46,22.49,47.3,9.88
"2023-03-29 03:00:00",14.14,97.5,21.89,75.23,24.42,43.77,10.59
"2023-03-29 02:00:00",14.15,97.6,22.05,63.72,28.69,48.71,10.59
"2023-03-29 01:00:00",14.15,97.6,22.1,70.91,31.79,57.19,11.3
"2023-03-29 00:00:00",14.15,97.6,21.99,68.14,39.73,67.07,15.53
"2023-03-28 23:00:00",14.15,97.7,22.2,70.93,34.24,50.83,13.41
"2023-03-28 22:00:00",14.16,97.7,22.15,70.03,40.36,58.6,16.24
"2023-03-28 21:00:00",14.17,97.7,22.11,71.74,38.84,62.83,15.53
"2023-03-28 20:00:00",14.27,97.6,22.13,67.9,40.46,61.42,21.89
"2023-03-28 19:00:00",14.58,97.4,22,71.62,42.06,64.95,15.53
"2023-03-28 18:00:00",14.56,97.2,21.71,73.9,42.23,63.54,14.83
"2023-03-28 17:00:00",14.54,96.9,21.64,77.4,32.98,67.78,15.53
"2023-03-28 16:00:00",14.53,96.8,22.02,76.77,29.8,56.48,10.59
"2023-03-28 15:00:00",14.47,95.7,21.99,89.5,30.14,52.24,9.88
"2023-03-28 14:00:00",14.09,95.1,22.4,90.1,28.78,56.48,11.3
"2023-03-28 13:00:00",14.1,95.9,21.63,89.8,31.68,54.36,15.53
"2023-03-28 12:00:00",14.1,95,22.02,98.8,33.05,55.77,13.41
"2023-03-28 11:00:00",14.08,94.7,20.09,85.1,38.62,68.48,15.53
"2023-03-28 10:00:00",14.04,95.4,18.94,91.4,45.33,72.72,29.65
"2023-03-28 09:00:00",13.98,95.5,18.67,88.4,47.81,79.07,28.24
"2023-03-28 08:00:00",13.91,95.7,18.28,93.2,44.99,76.95,23.3
"2023-03-28 07:00:00",13.89,95.9,17.9,95.4,48.55,76.25,28.95
"2023-03-28 06:00:00",13.86,95.9,17.57,87.8,43.47,60.72,29.65
"2023-03-28 05:00:00",13.83,95.3,17.27,85,37.29,50.13,19.06
"2023-03-28 04:00:00",13.83,92.6,17.6,96.7,32.19,48.71,19.77
"2023-03-28 03:00:00",13.84,93.7,17.99,96.8,33.03,51.54,18.36
"2023-03-28 02:00:00",13.85,92.6,18.23,93.5,33.93,55.07,19.77
"2023-03-28 01:00:00",13.84,91.9,18.3,91.1,35.56,59.3,18.36
"2023-03-28 00:00:00",13.84,91.2,18.14,92.1,37.88,64.25,22.59
"2023-03-27 23:00:00",13.83,91.6,18.49,92,35.97,52.95,18.36
"2023-03-27 22:00:00",13.82,92.2,18.21,90.4,34.42,52.24,22.59
"2023-03-27 21:00:00",13.81,91.2,17.9,89.8,36.07,55.07,21.89
"2023-03-27 20:00:00",13.78,91.5,18.18,89.6,33.18,55.07,19.77
"2023-03-27 19:00:00",13.77,92.7,18.58,91.9,28.72,45.18,16.94
"2023-03-27 18:00:00",13.77,91.9,19.29,92.3,28.56,45.89,19.06
"2023-03-27 17:00:00",13.76,91.2,20.37,90.9,26.25,44.48,14.12
"2023-03-27 16:00:00",13.73,90.9,21.94,88.2,27.71,40.95,18.36
"2023-03-27 15:00:00",13.73,92.2,21.28,87.8,26.24,37.42,13.41
"2023-03-27 14:00:00",13.73,91.8,22.68,96.8,18.81,31.06,7.06
"2023-03-27 13:00:00",13.79,92.9,23.69,108.7,24.56,38.83,12
"2023-03-27 12:00:00",13.8,92.9,21.53,104.1,25.59,41.65,12.71
"2023-03-27 11:00:00",13.81,93.9,21.44,106,25.43,39.54,12
"2023-03-27 10:00:00",13.8,92.8,23.14,109.1,24.11,41.65,12
"2023-03-27 09:00:00",13.79,92.8,22.34,104.1,27.85,40.95,15.53
"2023-03-27 08:00:00",13.77,93.6,22.13,107.7,27.26,36.01,17.65
"2023-03-27 07:00:00",13.75,95.6,19.81,118.1,24.96,33.89,14.83
"2023-03-27 06:00:00",13.74,95.2,16.54,121.8,21.89,28.24,13.41
"2023-03-27 05:00:00",13.74,94.7,15.9,143.5,15.64,25.42,10.59
"2023-03-27 04:00:00",13.74,94.4,15.76,160.9,17.94,27.53,9.18
"2023-03-27 03:00:00",13.73,94.5,16.55,152.2,21.06,28.24,10.59
"2023-03-27 02:00:00",13.73,94.5,16.32,147.4,16.79,23.3,9.18
"2023-03-27 01:00:00",13.73,94.3,16.04,168.5,13.52,18.36,9.18
"2023-03-27 00:00:00",13.72,94.3,15.83,174.2,9.93,12.71,7.06
"2023-03-26 23:00:00",13.7,94.7,15.81,120.8,5.701,9.88,0.706
"2023-03-26 22:00:00",13.69,95.3,18.07,77.35,3.979,7.766,0
"2023-03-26 21:00:00",13.65,95.2,17.01,131.9,3.069,7.06,0
"2023-03-26 20:00:00",13.61,95.4,17.84,179.3,3.193,7.766,0
"2023-03-26 19:00:00",13.58,95.5,17.7,245.2,3.958,7.766,0
"2023-03-26 18:00:00",13.59,95.7,19.57,247.4,4.74,9.88,0
"2023-03-26 17:00:00",13.6,96.5,27.64,241.3,3.148,7.766,0
"2023-03-26 16:00:00",13.61,96.2,27.19,249.7,3.457,7.766,0.706
"2023-03-26 15:00:00",13.61,96.3,24.43,291.8,3.177,9.18,0
"2023-03-26 14:00:00",13.61,96.1,25.36,316.6,2.853,8.47,0
"2023-03-26 13:00:00",13.6,96,26.3,251.4,3.212,8.47,0
"2023-03-26 12:00:00",13.6,96.1,26.2,219,2.018,4.942,0
"2023-03-26 11:00:00",13.63,96.6,25.45,94.7,2.224,7.766,0
"2023-03-26 10:00:00",13.68,96.1,22.48,55.48,1.9,4.236,0
"2023-03-26 09:00:00",13.67,93.9,17.08,283.7,2.914,7.766,0
"2023-03-26 08:00:00",13.63,93.1,14.57,251.8,4.756,10.59,1.412
"2023-03-26 07:00:00",13.6,92.8,11.71,263.4,11.09,15.53,7.06
"2023-03-26 06:00:00",13.6,92.8,10.7,274,15.91,20.47,11.3
"2023-03-26 05:00:00",13.63,92.8,10.87,274.6,16.69,21.89,12.71
"2023-03-26 04:00:00",13.61,92.9,11.27,269.7,14.91,19.77,9.18
"2023-03-26 03:00:00",13.6,93.3,11.81,271,18.14,24,12.71
"2023-03-26 02:00:00",13.59,93.6,12.81,272.5,18.9,23.3,14.12
"2023-03-26 01:00:00",13.58,93.9,13.27,277,18.77,23.3,15.53
"2023-03-26 00:00:00",13.59,93.6,12.58,279.2,15.42,17.65,13.41
"2023-03-25 23:00:00",13.57,93.6,12.5,282,14.14,18.36,7.766
"2023-03-25 22:00:00",13.57,94.1,13.32,281.4,15.17,18.36,9.88
"2023-03-25 21:00:00",13.57,94,13.29,277.6,14.84,16.94,11.3
"2023-03-25 20:00:00",13.57,94.3,14.31,273,11.47,16.24,7.06
"2023-03-25 19:00:00",13.57,94.9,15.27,277.5,12.75,19.06,6.354
"2023-03-25 18:00:00",13.55,94.6,15.64,276.3,15.16,23.3,7.766
"2023-03-25 17:00:00",13.56,94.9,17.7,273.4,13.25,21.18,3.53
"2023-03-25 16:00:00",13.55,95.5,19.14,280.3,13.87,19.06,6.354
"2023-03-25 15:00:00",13.56,95.5,18.96,276.5,12.01,16.24,6.354
"2023-03-25 14:00:00",13.56,95.5,19.7,274,10.27,15.53,4.942
"2023-03-25 13:00:00",13.56,95.3,18.87,278.3,9.48,16.24,4.236
"2023-03-25 12:00:00",13.58,95.2,18.77,274.5,8.43,14.83,3.53
"2023-03-25 11:00:00",13.6,94.8,17.06,274.2,7.895,14.12,3.53
"2023-03-25 10:00:00",13.61,94.4,15.81,275,7.042,10.59,3.53
"2023-03-25 09:00:00",13.62,94.1,14.76,266.9,8.57,12,3.53
"2023-03-25 08:00:00",13.61,93.8,12.89,274,9.5,12.71,5.648
"2023-03-25 07:00:00",13.59,93.4,11.09,267.9,11.99,16.24,5.648
"2023-03-25 06:00:00",13.56,93.5,11.25,262.3,11.79,16.94,4.942
"2023-03-25 05:00:00",13.57,93.8,11.71,264.1,10.96,15.53,4.942
"2023-03-25 04:00:00",13.55,93.7,11.24,270.7,12.96,16.94,7.766
"2023-03-25 03:00:00",13.56,93.8,11.84,266.2,11.76,18.36,4.942
"2023-03-25 02:00:00",13.55,94.1,12.28,290.9,11.25,18.36,4.942
"2023-03-25 01:00:00",13.55,94.2,12.84,268.9,11.59,21.18,2.824
"2023-03-25 00:00:00",13.56,94.2,12.89,274.7,14.09,28.24,5.648
"2023-03-24 23:00:00",13.56,94.5,13.63,285.3,11.25,26.83,4.942
"2023-03-24 22:00:00",13.56,94.7,14.02,262,12.61,24,2.118
"2023-03-24 21:00:00",13.57,94.7,13.82,273.6,19.96,30.36,8.47
"2023-03-24 20:00:00",13.59,95.1,15.32,263.9,17.19,31.06,5.648
"2023-03-24 19:00:00",13.59,95.1,15.57,262.1,16.45,29.65,5.648
"2023-03-24 18:00:00",13.57,95.4,16.85,267.4,12.76,25.42,2.824
"2023-03-24 17:00:00",13.57,96,19.8,246.3,7.013,14.83,2.118
"2023-03-24 16:00:00",13.56,96.4,21.69,251.7,8.69,20.47,3.53
"2023-03-24 15:00:00",13.57,96.1,20.3,265.7,7.735,14.83,2.118
"2023-03-24 14:00:00",13.82,96.6,20.39,267.9,10.14,19.06,3.53
"2023-03-24 13:00:00",13.97,95.3,19.78,265.2,11.88,28.95,4.236
"2023-03-24 12:00:00",13.96,95.5,17.47,263.1,15.47,29.65,4.942
"2023-03-24 11:00:00",13.97,95.1,16.99,269,18.56,29.65,8.47
"2023-03-24 10:00:00",13.99,94.4,14.84,266,19.35,36.01,6.354
"2023-03-24 09:00:00",14,94.3,14.62,267.6,17.01,32.48,4.236
"2023-03-24 08:00:00",14,95.3,16.53,250.9,9.55,18.36,4.236
"2023-03-24 07:00:00",14,95,15.24,254.2,8.75,21.89,2.824
"2023-03-24 06:00:00",13.99,94.7,14.25,228.1,9.02,18.36,3.53
"2023-03-24 05:00:00",13.99,94.5,13.19,229.5,8.75,18.36,2.824
"2023-03-24 04:00:00",13.99,94.1,12.28,243,7.686,18.36,2.118
"2023-03-24 03:00:00",13.99,93.8,12.11,227.3,6.613,13.41,2.118
"2023-03-24 02:00:00",13.99,94.3,12.54,230.3,4.871,12.71,1.412
"2023-03-24 01:00:00",13.99,94,12.45,262.8,8.31,14.12,2.118
"2023-03-24 00:00:00",13.99,93.8,12.56,281.3,8.62,18.36,4.236
"2023-03-23 23:00:00",14,94.1,12.48,266.4,9.58,19.77,0
"2023-03-23 22:00:00",14,94.2,13.39,270,14.43,24.71,6.354
"2023-03-23 21:00:00",14.01,94.7,15.2,272.4,13.44,24.71,6.354
"2023-03-23 20:00:00",14.02,95,15.16,276.4,15.37,27.53,7.06
"2023-03-23 19:00:00",14.03,95.5,16.45,270.7,16.63,26.12,7.06
"2023-03-23 18:00:00",14.04,95.8,17.63,258.9,12.2,29.65,2.118
"2023-03-23 17:00:00",14.04,93.9,18.63,235.1,11.84,24,5.648
"2023-03-23 16:00:00",14.05,85.5,22.21,236,12.49,31.77,0.706
"2023-03-23 15:00:00",14.06,83.8,24.28,177.4,10.68,21.89,1.412
"2023-03-23 14:00:00",14.07,90.8,25.67,221.9,19.26,32.48,6.354
"2023-03-23 13:00:00",14.07,90.9,24.53,196.5,13.74,36.01,4.942
"2023-03-23 12:00:00",14.08,87.2,28.34,214.2,10.39,27.53,2.824
"2023-03-23 11:00:00",14.08,92.2,22.99,230.1,19.07,30.36,7.06
"2023-03-23 10:00:00",14.05,92.8,21.45,225.1,15.69,28.95,5.648
"2023-03-23 09:00:00",14.02,90,20.72,217.5,13.73,24.71,2.118
"2023-03-23 08:00:00",13.98,95.4,20.2,230.1,12.57,21.89,4.942
"2023-03-23 07:00:00",13.93,96.8,20.35,222.8,15.82,26.83,6.354
"2023-03-23 06:00:00",13.93,96.7,20.81,224.2,16.29,25.42,7.766
"2023-03-23 05:00:00",13.93,96.6,21.1,228.8,16.11,27.53,1.412
"2023-03-23 04:00:00",13.94,97.3,22.71,216.7,6.807,14.12,0
"2023-03-23 03:00:00",13.95,97.4,22.72,208.6,4.807,12,0
"2023-03-23 02:00:00",13.97,97.4,22.11,263.1,9.28,21.18,2.824
"2023-03-23 01:00:00",13.98,97.8,22.72,276.3,12.54,19.77,4.942
"2023-03-23 00:00:00",14.01,98.2,24.94,266.4,4.671,7.766,2.118
"2023-03-22 23:00:00",14.04,98.1,25.52,264.6,3.554,6.354,1.412
"2023-03-22 22:00:00",14.07,92.8,25.99,306.9,2.967,7.06,0
"2023-03-22 21:00:00",14.1,92.8,25.53,316.9,8.45,12.71,5.648
"2023-03-22 20:00:00",14.15,88.5,26.32,326.2,9.37,11.3,7.06
"2023-03-22 19:00:00",14.2,87.6,27.36,332.5,9.3,12.71,4.236
"2023-03-22 18:00:00",14.25,94.2,26.9,312.3,9.24,15.53,4.236
"2023-03-22 17:00:00",14.26,73.08,30.02,328.3,7.199,12.71,3.53
"2023-03-22 16:00:00",14.1,65.19,31.19,313.6,8.22,15.53,4.236
"2023-03-22 15:00:00",13.81,47.47,36.33,254.6,8.26,14.83,3.53
"2023-03-22 14:00:00",13.81,48.72,35.57,199.3,6.397,12.71,0.706
"2023-03-22 13:00:00",13.84,52.13,33.09,131.1,3.038,10.59,0
"2023-03-22 12:00:00",13.86,51.13,31.89,123,5.399,14.83,0
"2023-03-22 11:00:00",13.86,55.82,30.07,92.2,11.82,23.3,3.53
"2023-03-22 10:00:00",13.83,55.65,30,83.6,15.82,26.83,9.88
"2023-03-22 09:00:00",13.83,60.38,27.94,85.1,18.01,28.24,12.71
"2023-03-22 08:00:00",13.83,61.06,26.95,91.3,19.99,34.59,13.41
"2023-03-22 07:00:00",13.79,61.64,24.82,92.3,22.11,36.01,14.12
"2023-03-22 06:00:00",13.77,65.52,22.74,97.2,23.14,39.54,13.41
"2023-03-22 05:00:00",13.72,67.79,23.22,87.9,25.86,41.65,14.12
"2023-03-22 04:00:00",13.7,66.36,23.34,88.7,22.84,36.71,12.71
"2023-03-22 03:00:00",13.72,70.4,23.32,101.2,22.84,35.3,12.71
"2023-03-22 02:00:00",13.74,74.11,23.16,98.2,21.07,33.18,9.88
"2023-03-22 01:00:00",13.77,79.05,22.85,92.2,22.39,38.83,12
"2023-03-22 00:00:00",13.77,82.5,23.62,81.2,27.61,43.77,12.71
"2023-03-21 23:00:00",13.76,87.2,24.07,87.1,31.8,50.13,18.36
"2023-03-21 22:00:00",13.75,88.9,24.18,83.4,32.39,52.24,19.06
"2023-03-21 21:00:00",13.74,86.8,24,80.6,26.76,47.3,14.12
"2023-03-21 20:00:00",13.72,86.8,24.65,66.59,26.97,43.07,12
"2023-03-21 19:00:00",13.74,87.7,25.28,86.8,20.05,28.95,10.59
"2023-03-21 18:00:00",13.77,82.7,25.69,74.72,21.7,38.83,11.3
"2023-03-21 17:00:00",13.74,77.21,30.04,76.32,21.64,38.12,7.766
"2023-03-21 16:00:00",13.7,81.9,30.76,73.6,25.71,43.07,7.766
"2023-03-21 15:00:00",13.68,83.9,28.14,69.33,20.64,34.59,9.88
"2023-03-21 14:00:00",13.67,87.1,29.53,91.2,14.53,31.77,7.766
"2023-03-21 13:00:00",13.68,90.2,29.2,99.3,16.13,27.53,7.766
"2023-03-21 12:00:00",13.69,91.9,28.3,89.6,16.79,26.83,11.3
"2023-03-21 11:00:00",13.71,91,29.81,97.4,14.69,24,7.06
"2023-03-21 10:00:00",13.73,92.2,29.35,96,14.9,25.42,9.18
"2023-03-21 09:00:00",13.73,93,27.53,91.6,16.87,28.24,9.88
"2023-03-21 08:00:00",13.69,93.9,25.94,72.64,18.44,31.06,7.06
"2023-03-21 07:00:00",13.61,93.9,25.22,56.81,14.36,22.59,7.766
"2023-03-21 06:00:00",13.55,95.5,23.21,18.54,12.89,17.65,7.06
"2023-03-21 05:00:00",13.53,95.3,23.78,355.1,11.86,15.53,9.18
"2023-03-21 04:00:00",13.53,93.1,22.69,316.6,10.24,12,8.47
"2023-03-21 03:00:00",13.53,94.9,22.17,274.5,15.2,17.65,12
"2023-03-21 02:00:00",13.53,97.2,22.03,275.8,11.2,13.41,8.47
"2023-03-21 01:00:00",13.52,97.5,22.78,271.9,10.41,17.65,5.648
"2023-03-21 00:00:00",13.53,97.6,22.88,266.3,13.03,19.06,7.766
"2023-03-20 23:00:00",13.53,97.3,23.3,264,9.9,12.71,6.354
"2023-03-20 22:00:00",13.52,97.8,23.79,270.7,5.858,9.88,2.118
"2023-03-20 21:00:00",13.52,97.6,24.39,261.6,7.14,12.71,2.824
"2023-03-20 20:00:00",13.53,98,24.34,260.9,8.65,12.71,2.118
"2023-03-20 19:00:00",13.51,98.6,25.55,262.6,6.962,12,2.824
"2023-03-20 18:00:00",13.51,98.2,26.07,268.6,8.51,12.71,3.53
"2023-03-20 17:00:00",13.5,97.3,27.94,259,7.35,11.3,2.824
"2023-03-20 16:00:00",13.48,95,28.68,256.2,5.187,10.59,0.706
"2023-03-20 15:00:00",13.44,91.4,29.6,258,8.23,13.41,2.824
"2023-03-20 14:00:00",13.44,90.7,31.53,238.8,4.497,9.88,0.706
"2023-03-20 13:00:00",13.47,94.8,29.53,259.3,4.23,7.766,0
"2023-03-20 12:00:00",13.49,88,33.67,234.9,2.322,6.354,0
"2023-03-20 11:00:00",13.53,87.5,32.16,235.7,3.275,6.354,0.706
"2023-03-20 10:00:00",13.57,93.3,27.56,274,3.985,7.06,0.706
"2023-03-20 09:00:00",13.57,95.4,27.02,280.8,3.073,5.648,0
"2023-03-20 08:00:00",13.57,97.5,25.68,272.2,2.632,7.06,0
"2023-03-20 07:00:00",13.57,97.4,26.06,247.2,1.514,4.236,0
"2023-03-20 06:00:00",13.59,97.9,25.56,232.6,1.518,4.236,0
"2023-03-20 05:00:00",13.62,96.5,25.86,191.6,4.893,12,0
"2023-03-20 04:00:00",13.65,97.4,25.6,170,10.66,18.36,4.942
"2023-03-20 03:00:00",13.68,95.5,26.79,147.5,13.03,16.94,8.47
"2023-03-20 02:00:00",13.73,96.8,26.94,120.1,17.04,23.3,9.88
"2023-03-20 01:00:00",13.75,97.1,26.84,110.5,21.63,26.12,14.83
"2023-03-20 00:00:00",13.76,97.9,26.52,104.3,21.8,28.24,14.12
"2023-03-19 23:00:00",13.75,98.3,26.14,100.1,23.09,34.59,14.83
"2023-03-19 22:00:00",13.76,98,25.62,100.3,23.27,33.18,14.83
"2023-03-19 21:00:00",13.74,98.1,25.59,98.6,23.5,33.89,16.94
"2023-03-19 20:00:00",13.72,95.2,25.97,101.3,25.65,36.71,15.53
"2023-03-19 19:00:00",13.72,93.1,26.02,97.5,21.93,33.18,12
"2023-03-19 18:00:00",13.71,85.5,27.35,89.9,18.71,27.53,12
"2023-03-19 17:00:00",13.71,82.1,28.76,82.1,19.22,26.83,12.71
"2023-03-19 16:00:00",13.73,75.26,30.78,93.6,17.96,30.36,9.18
"2023-03-19 15:00:00",13.76,73.02,31.95,82.7,17.44,26.83,11.3
"2023-03-19 14:00:00",13.8,71.86,32.43,87.1,18.64,33.18,9.18
"2023-03-19 13:00:00",13.8,72.96,32.86,85.7,19.77,28.24,12
"2023-03-19 12:00:00",13.82,75.64,31.8,92.5,21.14,33.89,12
"2023-03-19 11:00:00",13.85,79.07,30.78,92,22.4,40.24,11.3
"2023-03-19 10:00:00",13.86,80.2,28.69,83.9,28.08,43.07,19.06
"2023-03-19 09:00:00",13.85,83.1,27.87,89,21.96,36.71,14.83
"2023-03-19 08:00:00",13.78,84.2,28.11,95.9,19.74,26.83,13.41
"2023-03-19 07:00:00",13.74,84.9,27.91,86.4,16,25.42,9.88
"2023-03-19 06:00:00",13.72,86.6,28.55,102.5,15.51,20.47,8.47
"2023-03-19 05:00:00",13.71,86,29.09,126.2,17.08,27.53,7.766
"2023-03-19 04:00:00",13.72,87.4,28.89,156.8,18.76,26.83,10.59
"2023-03-19 03:00:00",13.73,88.6,28.26,151.5,22.35,29.65,9.88
"2023-03-19 02:00:00",13.72,88.3,28.16,150,24.98,33.89,14.83
"2023-03-19 01:00:00",13.72,86.3,28.13,144.4,20.81,30.36,12
"2023-03-19 00:00:00",13.73,85.5,28.67,150.6,20.47,28.95,11.3
"2023-03-18 23:00:00",13.73,89.4,28.19,149.4,19.4,26.83,12
"2023-03-18 22:00:00",13.72,91.9,28.29,149.5,18.91,26.12,9.88
"2023-03-18 21:00:00",13.71,92.6,28.44,139.9,16.65,21.89,12.71
"2023-03-18 20:00:00",13.71,93,29.7,132.5,15.93,19.06,11.3
"2023-03-18 19:00:00",13.71,94.3,31.37,127.8,15.92,19.77,12.71
"2023-03-18 18:00:00",13.72,93.2,33.31,174.5,12.46,20.47,7.766
"2023-03-18 17:00:00",13.72,81.6,36.14,194.6,10.51,22.59,2.824
"2023-03-18 16:00:00",13.73,83.5,36.64,182.7,8.45,15.53,2.824
"2023-03-18 15:00:00",14.11,88.2,35.8,149.7,7.858,14.83,4.236
"2023-03-18 14:00:00",14.15,90.5,35.11,124.7,9.88,18.36,2.824
"2023-03-18 13:00:00",14.14,92.5,34.2,152.7,10.79,20.47,4.942
"2023-03-18 12:00:00",14.11,93,33.82,127.9,15.82,29.65,7.06
"2023-03-18 11:00:00",14.1,92.4,33.21,102.3,17.11,28.24,9.18
"2023-03-18 10:00:00",14.07,90.3,34.3,126.2,19.05,27.53,8.47
"2023-03-18 09:00:00",14.07,91.1,34.1,139.3,18.98,31.77,9.88
"2023-03-18 08:00:00",14.08,92.1,32.57,150.6,16.45,23.3,7.766
"2023-03-18 07:00:00",14.09,93.5,26.81,165.2,16.91,22.59,9.88
"2023-03-18 06:00:00",14.09,92.4,26.21,187.6,15.04,22.59,9.18
"2023-03-18 05:00:00",14.1,93.2,27.21,198.9,16.51,26.83,9.18
"2023-03-18 04:00:00",14.1,90.5,26.91,199.2,18.3,26.83,9.18
"2023-03-18 03:00:00",14.11,91.9,26.54,190.2,19.73,29.65,12
"2023-03-18 02:00:00",14.11,92,26.06,195.8,21.09,34.59,11.3
"2023-03-18 01:00:00",14.11,93,25.27,187.3,15.29,23.3,7.766
"2023-03-18 00:00:00",14.12,93.8,23.98,178.7,15.55,25.42,10.59
"2023-03-17 23:00:00",14.13,91.5,24.21,187.2,17.05,25.42,10.59
"2023-03-17 22:00:00",14.13,90.4,24.29,177.5,17,26.12,8.47
"2023-03-17 21:00:00",14.13,95.1,25.47,150.5,20.12,26.83,11.3
"2023-03-17 20:00:00",14.13,95.1,26.27,132,14.55,22.59,7.766
"2023-03-17 19:00:00",14.14,95.3,26.9,145.3,12.23,16.94,6.354
"2023-03-17 18:00:00",14.16,95.3,28.42,159.9,12.98,16.24,9.88
"2023-03-17 17:00:00",14.16,96.4,32.21,142.4,13.22,16.94,7.06
"2023-03-17 16:00:00",14.18,92.5,34.5,146.5,10.66,19.77,4.236
"2023-03-17 15:00:00",14.18,93.9,34.02,136.1,9.26,16.24,3.53
"2023-03-17 14:00:00",14.19,95,33.21,143.3,8.9,17.65,3.53
"2023-03-17 13:00:00",14.18,93.8,32.71,119.6,13.36,29.65,4.942
"2023-03-17 12:00:00",14.15,93.3,31.9,127.2,14.31,25.42,6.354
"2023-03-17 11:00:00",14.12,94.1,28.61,166.5,16.63,22.59,6.354
"2023-03-17 10:00:00",14.12,92.7,30.35,139.9,17.52,31.06,8.47
"2023-03-17 09:00:00",14.12,93,25.8,162.1,21.19,33.89,11.3
"2023-03-17 08:00:00",14.13,93,24.96,157.1,20.99,30.36,9.18
"2023-03-17 07:00:00",14.15,94,21.44,128.3,19.76,30.36,9.88
"2023-03-17 06:00:00",14.16,94.2,20.56,126.2,24.58,35.3,12
"2023-03-17 05:00:00",14.17,94.1,20.54,126.6,23.04,37.42,8.47
"2023-03-17 04:00:00",14.2,93.5,20.32,117.9,22.82,31.06,16.94
"2023-03-17 03:00:00",14.25,94.3,20.33,120.5,24.42,31.06,16.94
"2023-03-17 02:00:00",14.3,93.8,19.51,124.9,24.36,28.95,17.65
"2023-03-17 01:00:00",14.34,93.5,19.67,113,23.36,28.95,15.53
"2023-03-17 00:00:00",14.35,93.5,19.26,97,23.55,30.36,14.83
"2023-03-16 23:00:00",14.33,93.4,18.56,90.1,22.63,32.48,15.53
"2023-03-16 22:00:00",14.32,94,19.29,92.9,24.26,32.48,15.53
"2023-03-16 21:00:00",14.31,94.1,19.71,93.9,24.55,34.59,16.24
"2023-03-16 20:00:00",14.28,94.2,19.96,91.1,24.75,36.71,16.24
"2023-03-16 19:00:00",14.25,94.3,20.55,92.9,26.85,36.71,19.06
"2023-03-16 18:00:00",14.22,93.1,23.13,96.4,26.78,38.83,16.24
"2023-03-16 17:00:00",13.96,92.4,27.67,99.3,25.65,35.3,14.12
"2023-03-16 16:00:00",13.78,93.1,27.33,103.1,23.22,34.59,14.12
"2023-03-16 15:00:00",13.81,93.3,28.58,99.4,20.95,33.89,10.59
"2023-03-16 14:00:00",13.82,93.9,27.11,103.4,22.11,35.3,9.88
"2023-03-16 13:00:00",13.85,93.6,26.3,101.7,23.54,36.71,13.41
"2023-03-16 12:00:00",13.9,93.7,25.65,102.9,25.86,42.36,16.24
"2023-03-16 11:00:00",13.88,93.7,24.03,96.5,28.34,41.65,19.06
"2023-03-16 10:00:00",13.83,92.5,24.1,97.4,26.73,37.42,19.06
"2023-03-16 09:00:00",13.77,92,24.62,95.3,24.75,37.42,16.24
"2023-03-16 08:00:00",13.7,92.1,22.39,95.2,18.7,26.12,12.71
"2023-03-16 07:00:00",13.67,94,19.76,105.1,19.68,26.83,12
"2023-03-16 06:00:00",13.65,94.3,18.45,119.3,21.16,26.83,16.24
"2023-03-16 05:00:00",13.66,94,18.51,129.8,21.33,26.83,14.83
"2023-03-16 04:00:00",13.68,94,18.37,143.1,22.49,28.95,12
"2023-03-16 03:00:00",13.69,93.4,18.41,141.3,22.26,30.36,10.59
"2023-03-16 02:00:00",13.7,93.1,17.51,106.3,14.05,22.59,7.766
"2023-03-16 01:00:00",13.66,91.8,16.51,72.72,12.87,18.36,7.766
"2023-03-16 00:00:00",13.6,92.8,16.06,31.32,15.04,19.06,9.88
"2023-03-15 23:00:00",13.56,92.9,16.13,359.7,15.31,20.47,6.354
"2023-03-15 22:00:00",13.57,93.3,15.57,328.6,10.73,16.24,4.942
